Material Type,Machine Type,Output Quality,Temperature at Step 1 (°C),Pressure at Step 1 (bar),Processing Time at Step 1 (seconds),Temperature at Step 2 (°C),Pressure at Step 2 (bar),Processing Time at Step 2 (seconds),Temperature at Step 3 (°C),Pressure at Step 3 (bar),Processing Time at Step 3 (seconds),Temperature at Step 4 (°C),Pressure at Step 4 (bar),Processing Time at Step 4 (seconds),Temperature at Step 5 (°C),Pressure at Step 5 (bar),Processing Time at Step 5 (seconds),Temperature at Step 6 (°C),Pressure at Step 6 (bar),Processing Time at Step 6 (seconds),Temperature at Step 7 (°C),Pressure at Step 7 (bar),Processing Time at Step 7 (seconds),Temperature at Step 8 (°C),Pressure at Step 8 (bar),Processing Time at Step 8 (seconds),Temperature at Step 9 (°C),Pressure at Step 9 (bar),Processing Time at Step 9 (seconds),Temperature at Step 10 (°C),Pressure at Step 10 (bar),Processing Time at Step 10 (seconds)
Type C,Machine 2,1,34.73095281520089,5.005607479732232,237.29208142025544,88.94740758065936,7.370524644004134,72.14143348370432,83.70165853895918,6.142354815260239,109.48653495871339,71.2567420819093,9.802386478003335,88.7650734798977,31.81536243800921,7.323459168897737,212.7356174132944,76.8788098357345,1.6571508583455432,80.78778310218078,54.75024415950764,9.86130414642862,165.40977949846393,44.991387609963375,2.6270368623801916,191.58535991287096,84.34440603812952,4.906864586687588,269.00230266492247,79.09846781740015,1.0463162930120582,158.53862989384103
Type C,Machine 2,0,83.67773219133426,1.067646762202979,227.00224661126168,34.92619601784044,3.912607104573478,137.3335857901481,93.44341765530854,1.0487274499772954,217.2555034206064,61.41477259102362,2.8047002818680182,135.3657755295348,39.479296244604896,7.32309958939312,197.53038223068546,34.76188714517788,1.203739068698488,135.1760803973255,87.30594194960213,8.03822580337382,158.4228912887911,94.77016261607362,4.510597677398372,293.99125923046654,36.44617574906394,1.4516927416412484,270.60437400023045,92.94418302286334,4.380108205131346,82.10587954705396
Type B,Machine 1,1,85.83653782407448,6.655588898983273,228.57226421536276,46.47900511307839,1.042410135544285,266.4344646182585,53.880122770202085,7.138097148468331,226.27493545482446,33.1698323113345,1.3656757634299328,134.8713703053804,66.76144042687724,9.90227279058437,156.6936361167302,38.43958926565294,9.478325972002997,70.52052452779526,86.86661864884047,2.820254555145505,258.3103393450016,50.17497175394147,1.5591183062537195,55.27507605128591,55.19387188710333,7.408119787801284,237.33938865134377,38.08346532345108,2.5998060607206526,255.84502739727765
Type B,Machine 2,0,27.402297643170783,4.886028171292155,121.73702661702983,35.5499349632138,2.9798483439139276,203.35302965633292,88.12212785363316,1.7537163546470862,98.64477115114305,29.11209339365687,6.466633251374839,51.88498594671341,52.61962290132022,6.553137511185672,212.25327275943397,25.833077049209106,3.400809076880525,50.59434099406977,51.84273231419411,2.1381794928040634,223.25639328193836,63.569976256036696,3.497890213999982,145.4385857585657,65.13253823508839,1.1570715887708267,230.2960711956981,25.662283516567186,1.8600406544017805,72.65615936712989
Type A,Machine 3,0,82.26433215140642,6.437512407919486,286.8541249893393,66.35921138085614,4.9257171479711905,221.9857911931236,94.29579893462825,7.495078222407213,147.79027506380416,31.32320334662186,6.680914617251194,141.3267586720899,74.26714982357649,4.0298890800423175,190.5566426950572,66.80604551897746,9.948839241915067,88.0083293421489,32.026266233177445,1.4988746388809961,148.80879654628006,91.48036398012606,7.529382704080078,64.88615385213002,89.36026332545423,2.448624288984884,51.940860838002074,27.196441105569356,2.3762019041065066,281.65206438896575
Type C,Machine 1,0,93.70158138183454,3.353977474895441,122.77192744404465,58.2646375273545,1.7692686813871856,92.70599986553067,95.01344935095577,2.7720094363912855,230.09191915982973,26.72695519389307,8.677396106353234,249.01695810642826,82.87014909087603,9.65116741971217,265.61504289578704,21.04957723537181,9.089950822569005,145.06869253511212,87.84966641650962,7.019110856276448,133.84766643512054,214.77067942247245,19.490014493286708,5.859889109014605,70.8750727965988,4.0276389282392095,206.01164647745716,66.27693476746784,1.7349348008697263,149.35444387914868
Type A,Machine 3,1,28.109627967348338,9.847204320275022,275.55418032176783,96.18102680259145,7.66479431635849,205.5364518034694,95.0977081994242,9.10710410469989,249.65726675872577,52.649500680277754,2.8703331202332065,112.18407346403609,57.541392802154974,4.88445507166259,299.64204265218837,65.41403713030321,1.6383044167318352,148.96389099388347,77.38927549948085,9.33231684136431,226.73381545918858,54.65704941991505,6.624270546031675,293.88328223289295,31.762220711641056,6.894963534908555,208.07486830641915,67.51103167297461,6.339416278250308,267.2651422901769
Type C,Machine 1,1,23.023059622910324,4.3465366492129975,138.67370763949214,53.296433054667446,1.5748572211993124,113.63897328694726,76.15280551049034,9.615870629346182,160.61734112211417,23.23914756224495,8.47425326459045,256.0891345973115,48.289468330646514,2.9216387756227924,60.009130611240145,21.288638481223767,6.5120611767464425,67.57723379017017,49.146019685841864,3.135037980758762,66.58224306312503,80.56385455388421,2.4693229714561884,235.87505803217078,44.303260050539386,2.8390501118253306,231.38423613585553,54.40161113487961,2.9466769607913874,111.36532069923048
Type A,Machine 3,0,232.89889651336864,18.61509385413734,6.301301146872774,35.270413237984464,5.540446861910718,107.4899348969839,23.8310623419276,6.104241298530569,233.33192578150673,70.60718716183752,3.5362274503277895,145.92652660453126,79.56937367039086,4.289606082808957,292.7418010690729,99.75967501175525,3.1960509634157206,245.0356297142254,95.61173775369566,8.213127796975094,89.74428934924984,91.49693654416504,2.397140051586956,124.30300923578339,67.74458237203449,7.950674804359174,69.38642698519024,55.91558694614562,3.761819128844811,132.7619104849947
Type A,Machine 1,1,32.37085363388158,8.67397693130199,114.89873217263198,43.29034781017093,6.279483614509662,91.46836543262239,87.0132573428329,5.619006846632632,119.24171408508423,63.92412420207661,1.5290103676014377,164.06856649734982,73.81067552207082,8.252520851062524,182.1514614969735,52.793770626899274,2.022424145865062,262.6685709406835,82.91635014939834,3.91994110934781,53.046180440586994,43.62713432397705,9.907752423897048,175.81900058149938,58.07117591894466,4.049666948130105,187.85645046936733,57.71488759280431,3.6814318977041953,239.74431869064878
Type B,Machine 2,0,50.76101865988677,6.821984063363048,185.97041396381005,80.63060554431488,4.80869959528993,289.1198684937542,26.83815859618793,8.14526532304373,155.93765517916026,58.408541580077944,3.394908961861548,241.75958263609522,22.864593216649965,6.085147848045207,229.76046502899948,76.93605602931612,1.9433191515589843,124.09244693786002,61.57804961928009,3.628625094850323,261.2176999842207,32.476217045047456,6.8554712876748045,153.46934557271982,51.43008786725847,9.601250855082236,96.43003974865351,96.51586927359867,3.252355121405496,270.0893815833185
Type A,Machine 3,0,35.026644076934886,6.995387320407178,151.54164856912334,81.96058320264878,6.733495450614777,293.3746813529401,82.04402876685995,9.71807672169378,155.64158410346025,69.42603078165222,1.7291246314923252,122.60464485911352,77.00625001754986,6.6470400097915086,233.81912836607697,99.24698915609699,2.6421543113597727,194.94333065440804,89.2005068942433,2.043432286626824,139.93612833661277,40.283506738496506,9.232061218551818,235.78803908767105,70.71918171870948,6.4630228807522565,100.90750808860125,29.636665761819714,3.8608563900089568,268.4394827099986
Type C,Machine 2,0,85.90307975865163,4.152674163583109,254.78865070456817,32.2939897961082,6.522559264927134,57.219352505867555,55.149678579922615,6.410623785694422,50.26893436141429,27.07125442789299,3.06313192168731,200.30632516752672,54.14978140132193,9.02910104356561,284.7103115971976,32.25020632928561,3.9453703016806116,263.76870372040884,37.81330883451531,9.075431019496808,237.81560877249566,74.01408354468415,6.683025483915908,242.9247529660566,74.5961618208755,5.4298851573113245,183.3770741336833,29.523773453112796,7.388208600303294,231.42608745007124
Type B,Machine 3,0,59.36043429782849,4.950124326898493,189.85978219381255,71.43159898340845,6.098383273663109,136.75313225771103,21.365308805097534,1.682049867875933,88.01369399048404,29.300971289280024,9.919424011126694,292.796369693412,52.74347556495208,7.931148915057874,87.53655643816282,82.80996738718629,7.745187564376662,108.50881852041587,57.659480916829125,5.497495981356894,174.56123696829255,73.36648868524645,3.3291474148478066,233.00343418915628,92.14571643271509,6.366811942326154,290.9156678908434,91.88271142989791,9.14864538464704,87.30764045772611
Type B,Machine 2,1,57.12412876226148,5.469438997301934,295.27490766936,23.901853144944198,9.699600670345736,280.32818440787696,62.52486013673754,5.112736768350575,166.11743666677282,61.19873625419295,9.994194431745392,132.06398578109776,46.39417936035279,6.39914247017228,261.89491666369264,66.7872281596857,9.206357569612278,204.06349177415527,63.6848901673438,7.667763301735368,234.62400140778493,26.22403729785626,2.540852051710768,177.16748138348672,99.97105740026478,8.316087913928264,54.725590886687755,99.00847707628587,5.204464125232873,218.6465167532455
Type A,Machine 1,0,27.969436074006182,7.065432373533357,209.97463002674667,51.31083156023493,7.325770037145136,84.2445292195599,43.77086456133709,8.164890605137805,294.6443561945963,71.30680877425199,5.721723551889066,276.07673809437296,99.26892718661091,4.885847186886593,238.2821649145915,96.47478098436984,1.6377538547852264,87.52813156651732,38.478141413049386,7.007722625686578,248.87596160084644,27.702960745690362,4.40231780614833,70.87540362828535,68.29188862914421,4.471673561832215,201.81993480567715,64.84596042663998,5.581630175752185,93.34073619571922
Type A,Machine 3,0,43.710160886621836,6.644033716427727,259.83081571685807,52.850446159604886,1.218317592089892,273.93165049152674,79.02492430208699,4.954699614498907,221.97922441647447,52.98363436125638,7.714995123660471,249.29591610473994,24.132488281277258,2.7101307036839257,295.7481216384117,51.07614051958212,7.8517117105701155,270.45569093425627,66.7951358266524,4.893479153994045,210.33398977226764,69.68987710043223,9.02486679414134,281.68701531895147,38.52445948405958,9.3322351459475,58.63621053868199,25.704516299389574,9.138577955550273,151.60141977850202
Type A,Machine 1,0,52.530919737346,9.191284746142085,179.75995900482977,20.502307229351935,2.7331810618698147,121.33883906326169,87.51956998779833,6.8573597022685835,215.8923710518398,21.293383747862666,3.7480607589885575,293.88972327838553,48.35528725377736,3.308863116791518,210.96017524490364,79.05707587623557,3.116381135691417,249.650594746808,47.46341337559291,4.295557635836078,189.76272209451713,25.43885689415397,6.847283893355453,244.13839585716073,66.94369001339243,8.02869656226804,263.634699708565,62.68809105571481,8.481835388613337,284.2662139287465
Type A,Machine 2,1,25.45471579307182,3.9710657653084853,50.38606494946725,23.633932795527652,9.205316175536089,238.04145021136694,75.10470063662719,1.5836375854550355,177.7376900940041,94.68238273786937,3.158786149254354,182.5713771814163,42.22634214374092,9.25836430387239,82.9979661120253,44.74652932835625,1.411102085772498,272.4594848282504,75.13950905962854,7.018075243347706,222.47285751391985,83.44120763467214,5.591070945487192,293.4775351523684,65.36112141048284,7.381068365078873,107.85370672263716,93.07439156487749,1.149291180985682,274.7940265933155
Type B,Machine 3,1,35.61191342694589,9.143251466737029,273.4032222755002,50.78719469319263,9.876897851376182,73.42446246948337,41.66199628046226,7.6803939707315925,66.95692903249113,85.85073166941302,1.6847848661401206,259.03929528534616,29.215006816171716,3.467908010353171,296.10021114443794,33.22973576593648,9.408919162916835,215.44401662573185,45.97353253326947,5.037326562387839,191.98997989728667,60.49987313529976,4.7237133648745875,205.4762484304655,79.02471697332747,7.56776183035266,90.56682901900552,87.55349654584153,3.5112426095190967,50.76744939950119
Type A,Machine 1,1,37.692860655837286,7.307245069768924,287.9203017565339,59.67488512289336,2.5065951994487596,228.8528266061918,22.240803491241465,7.432562476663867,163.23411408317378,73.01387832126719,8.139310402849626,78.52775126641325,58.06448196329729,9.737675588923468,296.25573970005524,91.13123054290936,7.247091197984258,88.0253016401559,81.18531926615401,7.856815356961026,77.42651923106123,36.777735551982516,9.225330091099547,178.44434642185533,72.17076877995794,7.613630578255233,231.31886737716567,26.202504025967997,5.3038584577359025,62.695607897432765
Type A,Machine 2,1,68.65536348015128,5.527435021802155,62.88347159241868,38.08121014414254,2.6425378283305587,67.49149263427583,38.55871447706324,4.591133191154054,53.18139096185857,82.39387658571565,1.4674005135291157,238.37633204009813,90.16473765674507,1.0439966388104298,181.83409561081197,40.978443676126346,9.241550543493165,228.96405621082667,23.607329668570802,3.597366388559256,76.34213140671301,58.8472345237368,5.8226445878106965,272.88731550848695,54.64766130107739,3.2737051476151358,231.54931247502483,69.65510078199961,8.614228083455684,145.07058274028458
Type B,Machine 2,1,23.02801207612026,9.179178406958156,200.84804699454497,53.28589032921718,3.127867924897024,69.47141572324989,37.514410403402366,1.1159529790872231,117.40222603575039,38.89573094254038,8.248301545938311,147.72181918159498,58.78717808637779,1.7630695476880391,61.583235341005306,95.01032037611378,6.324565448076037,288.8148806012467,27.505774413597752,3.1093503640741167,140.51675855390454,93.76337002055679,5.713834862873719,282.4112695192709,21.179174859855543,1.0875784576785916,252.06594714285455,87.20323906126569,7.897102316061371,169.60465136075953
Type C,Machine 2,1,80.892993548004,3.9772487839940673,196.60253000426025,93.09598386782268,5.039287421200925,235.1629684885617,68.62974131650006,1.8719987800120685,158.93355119382403,62.3538928804406,3.0574819044149764,204.07143922692848,37.13151732544717,9.061388541703291,263.15518148449155,59.58637494590356,4.440479807955198,204.04819851754658,48.27937423116587,2.398300217396499,234.59228390109934,32.62812415425999,4.577927737213657,160.98506262481104,74.73366298388295,9.227996970494548,143.81876285896965,21.226797275416594,1.84942910067209,211.43592969357482
Type C,Machine 3,1,26.933780986981617,3.990986911186921,162.53338944365055,51.36151535099479,8.436101262088707,144.33555634400915,53.61887029671025,1.566939583005698,63.51425075388465,32.24831449940509,6.387600652114694,88.16870473062467,48.39984130238352,8.490080559876631,103.42123403136969,35.886549638654856,7.572583211656929,231.64771850484746,24.52649724658709,7.365178255272381,56.32144399517162,63.47373466652758,7.367052673481021,128.65686561753978,33.5674271062262,1.1549843077575828,281.7378105858751,68.26477266796124,5.37406883881393,131.7118508406693
Type A,Machine 1,1,23.862675142984493,2.763914578963739,176.32452345077684,67.02125920965001,6.905454673330732,61.929830312928296,99.77524288830412,3.295232198662319,162.2482661398944,65.49241998546496,5.044702915687166,274.9396581838118,26.40791269552901,4.978456405710222,260.41685182443246,53.977678416847674,7.394265647351109,251.42619285315098,33.347448765474105,8.795076072764695,180.06595056260144,51.759856663666156,6.855546189078855,174.72121887403625,27.54765463505331,9.826701614948702,289.05869204781084,71.96455296467994,3.218306296675553,127.56509238419996
Type A,Machine 2,0,90.94568169638183,2.7451959115266007,132.5607271014228,93.98692840294919,8.340675574441141,71.83512556318564,38.1764538921282,2.6889843755337512,180.4044414935261,58.85021660798765,1.6477931414727802,63.074631145387706,80.30589861274132,7.128854898936722,144.93766304289727,29.454225042021214,2.0283198050292146,255.92455724597568,71.5344562708803,7.889398095936735,277.8647117561202,89.22394740992792,9.408741368301893,246.0121843056123,39.700118628082215,7.1203658348019285,96.58834794485179,281.09817167686055,21.20457097824089,19.998826252347662
